student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score,Total Screen Time Check
4429.00,16.00,Male,High School,6.63,3.75,1.15,1.34,1.62,5.60,6.78,53.00,242.00,1.00,0.00,Average,2.00,27.70,49.52,36.34,23.64,4.11
4430.00,25.00,Male,Undergraduate,3.15,1.94,4.36,1.34,2.54,7.04,4.94,3.00,469.00,1.00,0.00,Good,10.00,39.96,43.09,47.61,14.12,8.24
4431.00,20.00,Female,High School,1.98,3.77,1.19,2.79,0.81,7.53,6.07,13.00,146.00,0.00,0.00,Good,10.00,36.88,30.57,44.60,25.89,4.79
4432.00,24.00,Male,Postgraduate,2.10,3.36,0.76,2.86,1.07,6.86,5.82,94.00,188.00,0.00,1.00,Average,7.00,19.72,38.04,28.14,4.81,4.69
4433.00,19.00,Male,Postgraduate,5.04,3.23,1.02,3.65,1.67,6.32,2.78,106.00,166.00,0.00,1.00,Good,5.00,32.76,51.00,29.52,14.89,6.34
4434.00,20.00,Other,High School,4.76,3.88,0.64,4.31,2.16,5.77,5.03,49.00,34.00,1.00,0.00,Poor,3.00,17.40,54.80,22.71,9.50,7.11
4435.00,20.00,Male,Postgraduate,7.71,1.85,1.18,2.10,0.66,9.44,1.09,24.00,189.00,0.00,1.00,Average,9.00,55.30,23.97,79.80,52.38,3.94
4436.00,19.00,Female,Undergraduate,5.98,0.85,1.30,3.08,0.00,7.25,1.41,93.00,462.00,1.00,0.00,Good,10.00,38.54,41.37,67.54,29.20,4.38
4437.00,16.00,Male,High School,3.72,2.56,1.40,4.67,1.50,5.30,10.39,120.00,110.00,0.00,0.00,Good,3.00,16.86,50.41,29.60,11.09,7.57
4438.00,24.00,Male,High School,6.09,3.55,4.73,2.87,1.42,4.69,6.49,120.00,53.00,0.00,0.00,Poor,4.00,29.66,38.13,37.25,25.82,9.02
4439.00,18.00,Male,Undergraduate,5.79,0.60,1.97,2.08,0.95,7.75,4.22,131.00,219.00,1.00,1.00,Poor,10.00,36.21,40.14,62.47,40.63,5.00
4440.00,20.00,Female,Undergraduate,6.99,4.69,1.71,2.80,3.60,5.63,12.24,113.00,52.00,0.00,0.00,Good,2.00,23.78,47.96,28.59,4.43,8.11
4441.00,19.00,Other,High School,5.06,2.81,2.74,3.76,2.33,7.70,8.06,39.00,43.00,0.00,0.00,Good,2.00,28.46,28.28,25.58,25.77,8.83
4442.00,23.00,Female,High School,5.69,2.65,1.21,2.73,1.83,7.56,9.63,5.00,233.00,0.00,0.00,Good,4.00,35.03,39.24,47.49,23.01,5.77
4443.00,17.00,Male,High School,4.02,3.91,1.38,5.62,0.80,8.14,1.42,17.00,478.00,0.00,1.00,Poor,4.00,24.22,31.34,32.88,15.77,7.80
4444.00,16.00,Male,High School,3.29,4.36,0.50,5.24,0.00,5.97,4.62,12.00,125.00,0.00,1.00,Good,10.00,34.34,58.10,46.00,22.12,5.74
4445.00,24.00,Female,Postgraduate,1.06,0.00,3.26,4.13,1.77,6.20,1.52,126.00,367.00,1.00,0.00,Good,8.00,19.58,36.17,24.71,8.98,9.16
4446.00,23.00,Female,Undergraduate,3.63,1.90,0.00,3.99,0.56,5.96,7.69,26.00,364.00,1.00,0.00,Poor,10.00,35.63,57.86,45.08,24.59,4.55
4447.00,16.00,Other,High School,5.80,2.08,2.55,6.82,0.00,10.00,3.72,29.00,92.00,1.00,1.00,Good,9.00,35.28,35.30,54.68,33.79,9.37
4448.00,25.00,Male,High School,3.27,1.86,0.46,3.87,1.21,6.08,4.42,124.00,25.00,0.00,1.00,Poor,9.00,22.96,40.87,36.38,19.62,5.54
4449.00,25.00,Other,Postgraduate,1.90,4.58,0.17,3.59,1.18,6.04,5.92,123.00,487.00,0.00,1.00,Average,3.00,16.73,50.98,6.83,1.00,4.94
4450.00,16.00,Male,Postgraduate,5.49,1.87,0.93,2.56,0.00,6.32,8.71,63.00,399.00,1.00,0.00,Poor,3.00,33.12,60.07,27.33,10.31,3.49
4451.00,21.00,Male,Undergraduate,6.70,3.36,2.36,3.28,1.41,7.00,7.65,81.00,293.00,0.00,0.00,Good,5.00,40.65,37.54,59.77,39.61,7.05
4452.00,20.00,Female,Postgraduate,8.85,1.37,0.52,4.82,1.74,4.53,4.97,21.00,479.00,1.00,0.00,Poor,8.00,35.24,64.58,67.79,37.09,7.08
4453.00,23.00,Male,Undergraduate,7.08,0.00,0.73,1.60,0.00,6.86,6.57,110.00,410.00,0.00,1.00,Poor,10.00,51.99,42.81,68.88,42.66,2.33
4454.00,18.00,Other,Postgraduate,8.87,1.80,1.09,2.37,1.10,5.56,7.74,135.00,362.00,1.00,0.00,Good,9.00,52.48,48.93,76.06,50.04,4.56
4455.00,23.00,Other,Postgraduate,5.78,1.09,0.13,2.50,2.47,5.25,5.37,136.00,354.00,1.00,1.00,Good,5.00,23.99,70.88,27.47,9.26,5.10
4456.00,23.00,Other,High School,6.34,1.69,2.55,3.72,1.28,7.43,6.86,140.00,33.00,0.00,1.00,Average,5.00,33.83,46.84,49.99,25.18,7.55
4457.00,17.00,Female,Undergraduate,6.08,2.14,2.41,5.92,3.03,7.93,9.40,81.00,37.00,0.00,0.00,Good,7.00,24.22,37.84,45.17,19.50,11.36
4458.00,20.00,Male,Undergraduate,5.36,3.00,2.26,3.05,0.59,5.42,11.78,55.00,296.00,1.00,1.00,Average,9.00,39.99,78.14,52.82,27.60,5.90
4459.00,18.00,Female,High School,3.65,2.71,2.27,3.68,3.42,6.27,7.76,93.00,139.00,1.00,0.00,Average,6.00,21.26,39.55,35.87,24.16,9.37
4460.00,20.00,Male,High School,3.62,3.51,3.42,1.87,2.58,7.21,10.83,143.00,336.00,0.00,0.00,Poor,4.00,25.90,27.34,30.92,18.28,7.87
4461.00,25.00,Male,High School,4.98,2.60,0.49,3.32,1.88,6.96,6.83,63.00,11.00,0.00,0.00,Average,10.00,24.33,28.98,62.18,35.68,5.69
4462.00,25.00,Male,Undergraduate,5.22,1.73,3.71,2.00,1.88,8.31,5.96,82.00,39.00,1.00,0.00,Poor,8.00,39.95,31.32,57.19,29.30,7.59
4463.00,21.00,Other,Postgraduate,5.24,1.69,1.71,4.16,2.02,5.50,10.11,45.00,407.00,0.00,1.00,Poor,6.00,19.76,74.58,37.48,14.01,7.89
4464.00,24.00,Other,Undergraduate,6.47,3.47,1.40,5.79,1.00,7.21,6.49,66.00,61.00,1.00,1.00,Good,8.00,39.94,42.92,51.68,28.89,8.19
4465.00,21.00,Female,Undergraduate,2.34,1.42,2.10,2.32,1.45,6.48,6.01,79.00,143.00,0.00,0.00,Poor,7.00,23.64,40.69,24.67,15.18,5.87
4466.00,19.00,Female,High School,1.25,3.37,1.68,2.27,1.01,7.04,12.57,46.00,61.00,1.00,0.00,Good,5.00,15.82,55.52,1.00,1.00,4.96
4467.00,25.00,Female,Undergraduate,5.87,1.05,4.05,3.73,0.00,7.37,5.62,140.00,38.00,1.00,1.00,Average,8.00,31.24,46.96,53.38,27.49,7.78
4468.00,16.00,Female,High School,4.91,2.77,1.25,0.62,2.90,6.56,7.20,52.00,357.00,1.00,1.00,Poor,4.00,41.32,69.78,38.64,9.15,4.77
4469.00,22.00,Male,High School,1.95,0.77,2.04,4.15,3.08,7.27,8.05,57.00,455.00,1.00,0.00,Good,4.00,6.60,37.67,15.67,6.31,9.27
4470.00,19.00,Other,High School,7.37,3.09,1.85,1.15,1.88,5.47,7.34,30.00,340.00,0.00,0.00,Good,3.00,41.58,42.63,43.96,24.42,4.88
4471.00,20.00,Male,Postgraduate,4.69,2.56,1.84,3.57,3.21,5.12,7.35,36.00,381.00,1.00,0.00,Good,8.00,29.03,73.64,30.74,11.81,8.62
4472.00,24.00,Female,High School,7.15,1.65,1.43,3.48,1.44,7.10,4.11,18.00,332.00,0.00,1.00,Good,10.00,40.71,36.79,65.62,39.24,6.35
4473.00,25.00,Female,High School,2.84,3.10,1.46,4.22,1.61,10.00,8.17,62.00,282.00,1.00,0.00,Average,1.00,20.33,41.29,15.53,1.81,7.29
4474.00,18.00,Female,High School,7.73,3.07,2.69,3.49,0.54,7.73,10.23,140.00,419.00,0.00,0.00,Good,6.00,39.44,34.61,70.33,41.45,6.72
4475.00,25.00,Female,Postgraduate,5.23,2.39,1.64,4.95,1.56,6.40,4.87,115.00,263.00,1.00,0.00,Average,6.00,26.87,34.61,40.86,24.46,8.15
4476.00,19.00,Other,High School,1.18,4.04,1.07,4.06,0.81,7.48,2.01,84.00,262.00,1.00,0.00,Good,4.00,19.56,29.44,14.80,1.00,5.94
4477.00,22.00,Female,Undergraduate,4.74,0.79,1.33,4.65,0.00,8.46,8.39,17.00,301.00,1.00,0.00,Good,4.00,15.58,54.50,18.67,11.24,5.98
4478.00,21.00,Other,Undergraduate,3.77,1.44,1.52,2.03,0.76,6.52,9.78,71.00,133.00,0.00,1.00,Good,4.00,22.69,68.26,22.01,4.59,4.31
4479.00,20.00,Other,Undergraduate,5.91,1.32,3.35,2.59,0.00,6.65,3.51,134.00,181.00,0.00,0.00,Good,1.00,20.83,22.93,37.19,19.34,5.94
4480.00,22.00,Other,Undergraduate,5.43,1.76,1.48,4.85,2.22,7.35,7.04,81.00,264.00,1.00,1.00,Good,1.00,20.66,64.23,24.14,1.16,8.55
4481.00,20.00,Female,Postgraduate,4.76,3.56,1.83,0.78,2.72,6.70,8.12,145.00,300.00,0.00,1.00,Good,5.00,31.59,45.54,39.61,21.78,5.33
4482.00,20.00,Female,High School,8.65,2.34,1.51,4.60,0.53,9.25,9.89,132.00,119.00,0.00,0.00,Poor,9.00,51.57,13.69,88.61,54.97,6.64
4483.00,21.00,Other,High School,5.47,1.51,1.03,3.43,2.06,7.71,8.09,64.00,37.00,1.00,0.00,Average,4.00,20.75,27.72,42.22,28.40,6.52
4484.00,20.00,Male,Undergraduate,6.69,2.02,2.89,2.49,2.38,6.75,8.22,2.00,42.00,1.00,1.00,Poor,1.00,32.53,66.78,24.39,1.00,7.76
4485.00,17.00,Female,Undergraduate,5.92,0.65,2.69,5.07,2.58,6.10,8.24,110.00,441.00,1.00,1.00,Good,2.00,8.52,65.17,19.28,2.27,10.34
4486.00,18.00,Female,High School,6.30,0.54,1.35,0.00,0.00,6.36,6.63,53.00,191.00,1.00,1.00,Good,1.00,30.09,66.71,31.82,15.95,1.35
4487.00,24.00,Female,Postgraduate,3.87,2.63,2.54,3.71,1.30,7.69,9.60,60.00,159.00,0.00,1.00,Poor,2.00,19.95,56.62,18.53,7.78,7.55
4488.00,24.00,Other,High School,5.61,2.68,2.05,2.69,1.10,7.31,5.44,96.00,215.00,1.00,1.00,Poor,5.00,38.57,44.90,51.40,30.68,5.84
4489.00,25.00,Other,Undergraduate,5.86,1.65,1.07,4.36,1.54,6.38,10.38,106.00,487.00,1.00,0.00,Good,10.00,31.06,52.05,46.05,24.70,6.97
4490.00,17.00,Female,Undergraduate,7.99,2.88,2.42,3.88,2.83,8.12,7.97,121.00,388.00,1.00,1.00,Average,5.00,45.26,60.42,48.37,22.67,9.13
4491.00,25.00,Other,High School,5.04,3.98,2.12,2.52,2.67,7.34,8.51,2.00,371.00,1.00,0.00,Average,4.00,32.18,57.18,36.47,19.03,7.31
4492.00,20.00,Male,Postgraduate,4.00,2.79,3.50,3.69,1.69,6.64,3.57,83.00,416.00,0.00,1.00,Average,4.00,26.74,37.21,41.33,23.33,8.88
4493.00,23.00,Male,Undergraduate,4.33,4.00,3.85,0.00,1.16,4.37,8.42,34.00,177.00,1.00,0.00,Good,9.00,44.98,67.57,45.06,25.82,5.01
4494.00,23.00,Female,Undergraduate,3.66,1.76,0.03,2.85,1.61,5.76,6.99,119.00,478.00,1.00,1.00,Poor,9.00,29.77,72.75,34.28,13.09,4.49
4495.00,21.00,Male,Postgraduate,6.78,3.74,3.33,1.56,1.98,6.51,9.80,86.00,352.00,1.00,1.00,Good,2.00,26.49,61.90,35.09,12.96,6.87
4496.00,22.00,Other,High School,2.08,2.76,2.52,4.88,0.96,7.82,7.30,10.00,217.00,0.00,1.00,Average,9.00,42.15,45.70,40.88,27.27,8.36
4497.00,25.00,Male,Undergraduate,4.02,2.59,0.70,1.47,0.77,7.87,10.66,71.00,465.00,1.00,0.00,Good,8.00,40.86,53.66,43.21,23.85,2.94
4498.00,17.00,Male,Undergraduate,2.62,2.28,0.93,2.87,1.07,6.51,6.51,4.00,389.00,0.00,0.00,Good,8.00,32.58,31.50,44.44,27.50,4.87
4499.00,18.00,Female,Undergraduate,5.30,2.03,2.46,4.58,4.78,7.86,7.89,36.00,174.00,0.00,0.00,Poor,5.00,19.75,23.66,35.73,17.92,11.82
4500.00,17.00,Other,High School,7.24,2.31,1.23,1.78,3.79,6.44,9.35,131.00,129.00,1.00,1.00,Good,2.00,26.74,64.77,32.54,11.60,6.80
4501.00,18.00,Female,Undergraduate,2.20,2.73,3.78,1.93,2.73,7.36,11.07,13.00,297.00,1.00,1.00,Good,6.00,23.14,71.93,18.07,2.55,8.44
4502.00,22.00,Male,Undergraduate,7.27,1.36,3.29,4.90,1.42,7.05,6.86,19.00,146.00,0.00,1.00,Poor,7.00,44.37,45.04,60.27,33.46,9.61
4503.00,21.00,Male,Postgraduate,2.42,3.77,1.35,1.93,2.11,8.95,6.71,139.00,336.00,1.00,0.00,Average,10.00,31.59,25.39,47.29,31.30,5.39
4504.00,21.00,Male,Undergraduate,5.41,3.98,2.63,3.59,0.00,5.43,7.83,40.00,7.00,0.00,1.00,Average,2.00,22.96,44.99,26.17,15.39,6.22
4505.00,17.00,Female,Undergraduate,5.89,0.61,3.01,2.59,1.60,7.04,5.13,102.00,347.00,1.00,0.00,Good,2.00,18.48,39.66,28.78,14.66,7.20
4506.00,20.00,Other,Postgraduate,5.47,2.42,2.40,2.62,2.07,6.11,4.00,98.00,374.00,1.00,0.00,Poor,3.00,21.61,36.34,32.47,17.90,7.09
4507.00,22.00,Male,Postgraduate,4.32,2.55,1.32,2.49,0.00,6.32,5.23,76.00,349.00,0.00,1.00,Average,7.00,31.22,46.26,46.27,16.54,3.81
4508.00,22.00,Male,High School,0.32,1.43,0.04,2.83,0.00,7.04,5.37,91.00,29.00,1.00,1.00,Good,6.00,17.83,58.94,9.09,2.09,2.87
4509.00,23.00,Female,High School,2.55,1.83,1.32,2.23,0.76,6.67,4.17,80.00,434.00,0.00,0.00,Average,10.00,26.73,34.48,46.68,17.48,4.31
4510.00,21.00,Female,Undergraduate,2.77,2.54,2.50,4.19,0.85,6.78,9.06,41.00,266.00,0.00,1.00,Poor,5.00,22.79,48.29,28.69,12.17,7.54
4511.00,23.00,Male,Undergraduate,6.24,3.98,1.92,2.67,2.18,8.98,9.73,13.00,303.00,0.00,0.00,Average,4.00,37.39,29.13,46.51,31.58,6.77
4512.00,24.00,Female,Postgraduate,8.61,4.69,1.31,2.65,0.03,6.17,4.43,147.00,122.00,1.00,1.00,Good,7.00,39.49,52.66,62.28,26.85,3.99
4513.00,24.00,Male,High School,0.62,2.97,0.89,1.12,0.81,6.55,6.25,30.00,371.00,0.00,0.00,Average,1.00,17.17,44.92,1.00,1.00,2.82
4514.00,25.00,Female,High School,4.27,3.95,1.86,3.41,2.92,8.71,9.14,127.00,394.00,1.00,1.00,Poor,6.00,35.70,63.31,43.58,20.96,8.19
4515.00,21.00,Female,Postgraduate,6.52,2.85,1.33,4.06,0.11,6.64,4.97,2.00,285.00,0.00,0.00,Average,7.00,41.94,44.03,40.68,25.07,5.50
4516.00,25.00,Male,Undergraduate,4.67,2.71,2.94,3.46,3.92,7.26,8.52,114.00,93.00,0.00,0.00,Poor,1.00,23.23,23.21,33.69,15.47,10.32
4517.00,25.00,Male,High School,0.00,3.85,2.38,4.18,2.06,6.01,8.20,100.00,68.00,1.00,1.00,Poor,7.00,12.08,64.52,6.78,1.00,8.62
4518.00,23.00,Male,Postgraduate,5.26,4.86,2.06,1.44,2.88,6.27,9.64,149.00,197.00,1.00,1.00,Average,1.00,31.81,63.92,20.28,17.42,6.38
4519.00,23.00,Female,Undergraduate,2.12,1.55,3.59,4.13,0.00,8.32,9.18,27.00,212.00,1.00,0.00,Poor,9.00,28.72,35.95,30.30,17.46,7.72
4520.00,18.00,Male,High School,8.73,4.84,0.95,6.23,1.91,7.58,7.06,112.00,72.00,1.00,1.00,Good,8.00,46.46,48.92,74.76,40.36,9.09
4521.00,23.00,Male,Undergraduate,0.87,0.00,3.33,2.71,0.86,6.05,7.13,26.00,292.00,1.00,0.00,Poor,4.00,7.35,55.59,4.69,1.00,6.90
4522.00,20.00,Male,Postgraduate,3.57,2.37,2.47,1.15,0.00,7.00,8.34,147.00,130.00,0.00,0.00,Good,1.00,29.43,20.54,19.54,22.01,3.62
4523.00,21.00,Other,Postgraduate,3.21,2.43,1.02,1.86,4.19,5.75,7.67,129.00,450.00,1.00,1.00,Average,4.00,24.59,81.52,10.20,1.00,7.07
4524.00,24.00,Other,Postgraduate,3.25,2.56,2.95,5.67,3.72,8.34,4.46,47.00,468.00,0.00,1.00,Poor,7.00,19.93,51.69,27.27,12.94,12.34
4525.00,25.00,Other,High School,3.46,2.95,3.04,3.60,1.10,6.57,4.98,70.00,13.00,0.00,0.00,Good,10.00,37.29,23.75,55.05,28.89,7.74
4526.00,18.00,Male,High School,2.24,3.53,3.97,0.00,2.44,8.77,7.67,140.00,169.00,1.00,1.00,Poor,1.00,22.03,45.44,5.36,1.00,6.41
4527.00,23.00,Female,High School,4.53,2.55,3.53,2.64,0.43,6.38,8.06,146.00,422.00,1.00,1.00,Average,7.00,32.07,69.11,41.50,13.31,6.60
4528.00,22.00,Other,Undergraduate,5.75,1.85,2.02,4.26,0.88,7.62,9.30,127.00,140.00,1.00,0.00,Poor,2.00,23.98,41.31,41.62,18.71,7.16
4529.00,24.00,Other,High School,3.71,0.64,0.62,5.78,3.89,7.94,6.16,77.00,294.00,1.00,0.00,Average,10.00,24.34,24.33,53.92,29.26,10.29
4530.00,23.00,Female,High School,6.76,0.09,2.83,4.55,0.60,8.45,7.73,109.00,33.00,1.00,0.00,Good,8.00,36.84,34.18,53.22,33.91,7.98
4531.00,17.00,Female,High School,5.60,1.99,0.96,4.83,0.00,7.44,5.71,138.00,367.00,1.00,1.00,Poor,7.00,42.52,51.27,56.06,26.83,5.79
4532.00,17.00,Other,Undergraduate,3.54,1.83,1.97,2.89,2.36,7.31,3.01,67.00,107.00,1.00,0.00,Good,10.00,40.96,39.33,61.70,27.56,7.22
4533.00,17.00,Other,Undergraduate,3.51,0.35,1.61,5.72,1.44,5.21,7.81,29.00,120.00,1.00,0.00,Poor,1.00,17.61,49.14,16.59,5.66,8.77
4534.00,22.00,Male,Undergraduate,4.71,2.20,2.30,5.02,2.11,6.91,3.06,133.00,215.00,1.00,0.00,Average,4.00,22.48,29.41,36.62,19.95,9.43
4535.00,19.00,Other,Postgraduate,4.64,2.14,0.97,2.65,0.95,6.55,11.11,148.00,469.00,1.00,1.00,Good,7.00,23.36,74.38,31.48,10.35,4.57
4536.00,24.00,Other,Postgraduate,5.16,1.41,2.26,3.87,2.53,5.55,8.03,61.00,301.00,0.00,0.00,Average,9.00,28.49,45.53,59.04,30.55,8.66
4537.00,25.00,Female,Postgraduate,3.72,1.77,3.70,0.00,0.00,6.14,9.23,11.00,54.00,0.00,1.00,Poor,7.00,36.62,55.36,34.92,19.71,3.70
4538.00,23.00,Female,Undergraduate,2.76,1.98,1.20,5.61,1.36,5.98,7.17,122.00,139.00,1.00,0.00,Average,9.00,33.31,44.78,28.19,13.34,8.17
4539.00,19.00,Female,High School,1.55,1.44,2.04,3.94,2.16,6.89,8.56,19.00,425.00,1.00,1.00,Good,6.00,14.52,66.55,11.51,1.00,8.14
4540.00,25.00,Male,High School,6.69,2.94,1.54,4.15,3.03,6.03,7.26,101.00,296.00,0.00,1.00,Good,4.00,24.91,52.30,37.77,12.96,8.72
4541.00,24.00,Female,Undergraduate,2.59,2.72,3.26,1.23,0.81,6.82,6.03,41.00,253.00,1.00,0.00,Good,7.00,26.97,49.70,29.91,10.20,5.30
4542.00,18.00,Other,Undergraduate,5.22,2.73,2.82,3.54,1.09,6.67,3.25,94.00,265.00,0.00,0.00,Average,9.00,38.58,20.54,70.44,42.57,7.45
4543.00,24.00,Other,Undergraduate,5.77,3.96,0.70,2.04,2.38,5.88,9.73,27.00,10.00,1.00,1.00,Good,6.00,37.03,57.94,39.28,25.87,5.12
4544.00,17.00,Male,Undergraduate,5.15,3.40,3.85,2.61,0.00,6.56,7.35,124.00,330.00,0.00,1.00,Poor,4.00,36.93,49.26,36.52,21.01,6.46
4545.00,17.00,Male,Undergraduate,3.30,2.71,2.48,0.84,0.73,8.21,9.29,45.00,266.00,1.00,1.00,Average,6.00,38.55,77.47,30.39,21.07,4.05
4546.00,20.00,Male,Postgraduate,3.34,3.08,2.06,1.26,0.00,6.79,6.94,116.00,242.00,0.00,0.00,Poor,9.00,33.74,28.28,42.30,18.13,3.32
4547.00,22.00,Female,Postgraduate,3.30,2.69,0.58,3.66,0.92,5.12,10.14,53.00,444.00,1.00,1.00,Poor,4.00,15.83,85.00,10.63,1.00,5.16
4548.00,16.00,Female,High School,5.10,3.16,2.72,2.63,0.42,7.13,9.50,119.00,331.00,0.00,1.00,Poor,9.00,39.71,51.62,60.76,30.63,5.77
4549.00,22.00,Male,High School,4.00,2.51,1.02,0.23,3.10,8.27,6.73,115.00,50.00,1.00,0.00,Good,3.00,25.18,21.81,33.32,27.78,4.35
4550.00,17.00,Other,Postgraduate,7.07,2.75,1.84,1.34,2.81,7.83,4.27,24.00,385.00,1.00,1.00,Average,3.00,38.13,68.71,34.55,12.98,5.99
4551.00,22.00,Female,Postgraduate,2.73,2.47,2.04,4.63,2.75,4.46,6.73,127.00,397.00,1.00,1.00,Poor,4.00,17.37,84.69,14.58,1.41,9.42
4552.00,25.00,Other,Postgraduate,9.48,2.02,0.33,2.87,2.57,8.69,11.00,123.00,357.00,1.00,0.00,Average,7.00,50.79,34.47,78.27,42.51,5.77
4553.00,18.00,Female,High School,5.57,3.15,0.43,4.62,0.00,4.37,6.91,121.00,2.00,1.00,0.00,Average,6.00,25.50,59.57,38.40,18.01,5.05
4554.00,20.00,Other,High School,4.67,1.93,1.48,3.89,1.72,7.65,7.00,134.00,151.00,0.00,1.00,Good,10.00,38.84,28.55,70.11,40.51,7.09
4555.00,16.00,Female,Undergraduate,6.32,5.02,3.40,3.93,2.66,7.07,6.30,34.00,460.00,0.00,1.00,Poor,5.00,33.40,47.26,48.85,31.52,9.99
4556.00,21.00,Female,Postgraduate,1.67,3.84,1.39,4.21,3.35,5.20,8.95,57.00,251.00,0.00,1.00,Good,2.00,8.04,62.40,2.85,1.00,8.95
4557.00,18.00,Male,Undergraduate,6.15,0.99,2.56,0.00,0.00,6.13,6.91,2.00,194.00,1.00,0.00,Average,6.00,38.45,58.02,49.88,23.79,2.56
4558.00,23.00,Other,Undergraduate,5.66,0.53,3.15,2.94,2.81,8.55,8.41,104.00,499.00,0.00,0.00,Good,5.00,23.69,32.64,41.72,14.93,8.90
4559.00,16.00,Other,High School,4.02,3.09,4.08,2.39,1.52,6.43,7.23,2.00,182.00,0.00,1.00,Good,2.00,25.30,43.50,16.64,11.84,7.99
4560.00,20.00,Male,High School,2.54,2.93,1.21,4.16,0.68,5.59,6.82,24.00,7.00,0.00,0.00,Good,2.00,14.55,44.33,17.04,3.98,6.05
4561.00,25.00,Other,Postgraduate,5.36,2.10,3.26,1.19,2.55,7.60,5.92,83.00,44.00,1.00,0.00,Poor,8.00,36.78,38.83,49.20,31.83,7.00
4562.00,18.00,Female,High School,7.31,2.14,0.00,0.00,1.50,7.78,10.12,37.00,211.00,0.00,0.00,Average,5.00,39.76,28.54,61.77,39.80,1.50
4563.00,21.00,Female,Postgraduate,2.83,1.73,0.99,2.86,2.76,7.09,6.30,40.00,187.00,1.00,0.00,Average,5.00,11.53,54.71,17.52,1.00,6.61
4564.00,20.00,Male,High School,4.56,2.99,0.00,4.22,2.69,5.21,2.20,64.00,201.00,1.00,1.00,Good,6.00,24.06,58.11,38.30,25.65,6.91
4565.00,24.00,Other,Postgraduate,8.13,2.40,3.56,3.85,3.40,5.72,6.17,56.00,449.00,1.00,1.00,Good,9.00,34.95,67.66,62.27,28.70,10.81
4566.00,21.00,Male,Postgraduate,6.38,2.48,3.28,2.56,2.19,8.79,4.03,3.00,199.00,1.00,1.00,Good,9.00,39.19,49.46,54.92,38.42,8.03
4567.00,20.00,Female,Undergraduate,3.99,1.39,1.59,6.74,2.41,4.13,12.76,32.00,371.00,1.00,1.00,Good,5.00,12.89,93.41,1.00,1.00,10.74
4568.00,25.00,Other,Undergraduate,6.70,1.16,1.29,1.30,1.16,8.46,4.48,28.00,163.00,0.00,0.00,Good,1.00,31.05,19.05,44.66,33.08,3.75
4569.00,24.00,Other,Postgraduate,6.29,3.88,1.13,2.41,0.73,5.47,6.68,4.00,175.00,0.00,1.00,Poor,9.00,49.10,66.20,56.04,21.03,4.27
4570.00,19.00,Male,High School,5.12,1.96,1.37,3.59,0.90,7.12,5.56,86.00,32.00,1.00,1.00,Average,10.00,38.78,47.89,54.30,26.72,5.86
4571.00,20.00,Other,Postgraduate,6.42,1.26,3.14,3.77,2.73,6.77,7.52,58.00,238.00,0.00,1.00,Average,5.00,18.71,52.46,36.53,8.01,9.64
4572.00,25.00,Other,Postgraduate,6.46,4.88,0.33,2.32,2.69,8.13,1.00,12.00,109.00,1.00,1.00,Average,4.00,36.52,40.18,48.43,24.36,5.34
4573.00,21.00,Other,Undergraduate,6.20,2.32,0.80,4.75,1.26,7.14,9.77,110.00,275.00,0.00,1.00,Poor,6.00,31.88,55.79,47.44,19.34,6.81
4574.00,23.00,Other,High School,3.24,1.16,1.19,2.86,0.37,8.84,3.47,3.00,233.00,0.00,1.00,Poor,4.00,27.02,38.94,28.12,10.08,4.42
4575.00,23.00,Male,High School,5.94,3.98,1.23,3.36,2.24,6.81,11.62,68.00,68.00,0.00,0.00,Good,10.00,36.15,37.77,63.20,40.41,6.83
4576.00,18.00,Male,High School,6.38,0.53,1.78,3.77,2.04,7.70,8.28,108.00,245.00,0.00,1.00,Average,2.00,16.04,39.95,30.86,10.87,7.59
4577.00,22.00,Female,Postgraduate,3.23,2.81,1.70,3.14,3.07,7.88,5.88,100.00,202.00,0.00,1.00,Average,1.00,22.46,36.88,17.88,8.76,7.91
4578.00,17.00,Female,Postgraduate,4.21,2.86,2.85,1.18,2.25,8.61,8.87,135.00,74.00,1.00,1.00,Good,3.00,28.69,42.53,26.92,15.71,6.28
4579.00,22.00,Female,Undergraduate,3.42,3.50,3.49,4.58,1.00,7.18,4.39,122.00,234.00,1.00,0.00,Good,2.00,23.17,40.31,10.19,8.34,9.07
4580.00,21.00,Female,Undergraduate,0.69,1.09,0.74,0.00,1.85,7.32,9.17,102.00,412.00,1.00,1.00,Poor,6.00,25.49,56.53,21.49,3.14,2.59
4581.00,20.00,Female,Postgraduate,2.42,2.05,2.67,1.76,3.20,5.15,5.67,17.00,226.00,1.00,0.00,Average,6.00,17.20,59.12,13.79,1.00,7.63
4582.00,21.00,Female,Postgraduate,5.82,0.73,3.54,1.07,1.27,9.01,5.84,124.00,188.00,0.00,0.00,Good,9.00,32.84,9.26,61.73,28.42,5.88
4583.00,20.00,Other,Postgraduate,3.82,0.52,2.26,3.07,2.77,7.36,6.81,117.00,331.00,0.00,1.00,Poor,10.00,31.03,41.10,50.94,25.44,8.10
